batch	compound	rt_mean	rt_shift	rt_stdev	sample
1	Inositol	39118.494505494506	58.505494505494426	369.17152193414523	s0014
1	Inositol	39118.494505494506	53.505494505494426	369.17152193414523	s0113
1	Inositol	39118.494505494506	80.50549450549443	369.17152193414523	s0015
1	Inositol	39118.494505494506	61.505494505494426	369.17152193414523	s0028
1	Inositol	39118.494505494506	61.505494505494426	369.17152193414523	s0075
1	Inositol	39118.494505494506	61.505494505494426	369.17152193414523	s0202
1	Inositol	39118.494505494506	63.505494505494426	369.17152193414523	s0001_qc
1	Inositol	39118.494505494506	-1945.4945054945056	369.17152193414523	s0001_blank
1	Inositol	39118.494505494506	58.505494505494426	369.17152193414523	s0001_cal1
1	Inositol	39118.494505494506	58.505494505494426	369.17152193414523	s0001_cal3
1	Inositol	39118.494505494506	55.505494505494426	369.17152193414523	s0001_cal5
1	Inositol	39118.494505494506	50.505494505494426	369.17152193414523	s0001_cal7
1	Inositol	39118.494505494506	61.505494505494426	369.17152193414523	s0001_qc
1	Inositol	39118.494505494506	-1959.4945054945056	369.17152193414523	s0001_blank
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	40.31868131868396	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	344.31868131868396	59.226493759940276	s0002_blank
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0002_cal0
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0002_cal2
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0002_cal4
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0002_cal6
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	297.31868131868396	59.226493759940276	s0002_blank
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0142
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0150
2	Inositol	36891.681318681316	-8.681318681316043	59.226493759940276	s0145
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0143
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0008
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0193
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0151
2	Inositol	36891.681318681316	-3.681318681316043	59.226493759940276	s0011
2	Inositol	36891.681318681316	-20.681318681316043	59.226493759940276	s0096
2	Inositol	36891.681318681316	-8.681318681316043	59.226493759940276	s0076
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0209
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0180
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0184
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0183
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0182
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0073
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0178
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0207
2	Inositol	36891.681318681316	-19.681318681316043	59.226493759940276	s0100
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0070
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	-3.681318681316043	59.226493759940276	s0046
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0162
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0082
2	Inositol	36891.681318681316	-22.681318681316043	59.226493759940276	s0084
2	Inositol	36891.681318681316	-8.681318681316043	59.226493759940276	s0079
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0083
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0080
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0078
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0196
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0210
2	Inositol	36891.681318681316	-6.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0214
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0053
2	Inositol	36891.681318681316	-0.6813186813160428	59.226493759940276	s0095
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0001
2	Inositol	36891.681318681316	-3.681318681316043	59.226493759940276	s0061
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0054
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0055
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0052
2	Inositol	36891.681318681316	-19.681318681316043	59.226493759940276	s0053
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0214
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0007
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0005
2	Inositol	36891.681318681316	-20.681318681316043	59.226493759940276	s0004
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0020
2	Inositol	36891.681318681316	-20.681318681316043	59.226493759940276	s0006
2	Inositol	36891.681318681316	-22.681318681316043	59.226493759940276	s0003
2	Inositol	36891.681318681316	-20.681318681316043	59.226493759940276	s0084
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0082
2	Inositol	36891.681318681316	-20.681318681316043	59.226493759940276	s0039
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0211
2	Inositol	36891.681318681316	-22.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0104
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0212
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0213
2	Inositol	36891.681318681316	-8.681318681316043	59.226493759940276	s0115
2	Inositol	36891.681318681316	-8.681318681316043	59.226493759940276	s0073
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0182
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0198
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0002
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0160
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0167
2	Inositol	36891.681318681316	-9.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0112
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0223
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0011
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0151
2	Inositol	36891.681318681316	-8.681318681316043	59.226493759940276	s0010
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0066
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0012
2	Inositol	36891.681318681316	-11.681318681316043	59.226493759940276	s0013
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	211.31868131868396	59.226493759940276	s0002_blank
2	Inositol	36891.681318681316	-20.681318681316043	59.226493759940276	s0002_cal1
2	Inositol	36891.681318681316	-14.681318681316043	59.226493759940276	s0002_cal3
2	Inositol	36891.681318681316	-22.681318681316043	59.226493759940276	s0002_cal5
2	Inositol	36891.681318681316	-19.681318681316043	59.226493759940276	s0002_cal7
2	Inositol	36891.681318681316	-17.681318681316043	59.226493759940276	s0002_qc
2	Inositol	36891.681318681316	222.31868131868396	59.226493759940276	s0002_blank
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	41.90109890109852	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0001_blank
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	13.901098901098521	11.015528445076274	s0001_cal0
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0001_cal2
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0001_cal4
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0001_cal6
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-11.098901098901479	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-16.09890109890148	11.015528445076274	s0001_blank
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-30.09890109890148	11.015528445076274	s0168
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0165
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0164
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0163
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0220
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0077
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0113
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-11.098901098901479	11.015528445076274	s0014
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-11.098901098901479	11.015528445076274	s0106
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0059
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-13.098901098901479	11.015528445076274	s0058
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-11.098901098901479	11.015528445076274	s0185
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0179
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0177
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0175
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0199
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0176
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-14.098901098901479	11.015528445076274	s0191
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-14.098901098901479	11.015528445076274	s0093
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0108
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	13.901098901098521	11.015528445076274	s0195
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0201
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-25.09890109890148	11.015528445076274	s0126
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	16.90109890109852	11.015528445076274	s0222
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0128
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0144
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0134
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0131
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0056
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0152
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	27.90109890109852	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0049
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0141
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0099
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0215
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0140
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0146
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0149
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0138
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	8.901098901098521	11.015528445076274	s0141
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-11.098901098901479	11.015528445076274	s0049
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	27.90109890109852	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0031
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0030
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0035
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0033
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0032
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-11.098901098901479	11.015528445076274	s0048
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0222
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-5.098901098901479	11.015528445076274	s0126
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-11.098901098901479	11.015528445076274	s0208
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	19.90109890109852	11.015528445076274	s0057
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0036
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	8.901098901098521	11.015528445076274	s0147
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0148
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	30.90109890109852	11.015528445076274	s0102
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	16.90109890109852	11.015528445076274	s0199
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0175
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0097
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0098
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0090
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0159
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	8.901098901098521	11.015528445076274	s0067
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0051
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-8.098901098901479	11.015528445076274	s0014
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0113
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-2.0989010989014787	11.015528445076274	s0015
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	-0.09890109890147869	11.015528445076274	s0028
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0075
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0202
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	16.90109890109852	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0001_blank
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	8.901098901098521	11.015528445076274	s0001_cal1
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0001_cal3
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0001_cal5
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	11.901098901098521	11.015528445076274	s0001_cal7
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	2.9010989010985213	11.015528445076274	s0001_qc
1	OA01_-_2-hydroxybutyric_daci	9624.098901098901	5.901098901098521	11.015528445076274	s0001_blank
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	41.25274725274721	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-52.74725274725279	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-49.74725274725279	32.74832213019031	s0002_blank
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	21.252747252747213	32.74832213019031	s0002_cal0
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	27.252747252747213	32.74832213019031	s0002_cal2
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-30.747252747252787	32.74832213019031	s0002_cal4
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-24.747252747252787	32.74832213019031	s0002_cal6
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	46.25274725274721	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-22.747252747252787	32.74832213019031	s0002_blank
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-33.74725274725279	32.74832213019031	s0142
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-36.74725274725279	32.74832213019031	s0150
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	49.25274725274721	32.74832213019031	s0145
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	16.252747252747213	32.74832213019031	s0143
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-25.747252747252787	32.74832213019031	s0008
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	21.252747252747213	32.74832213019031	s0193
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	24.252747252747213	32.74832213019031	s0151
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-19.747252747252787	32.74832213019031	s0011
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-33.74725274725279	32.74832213019031	s0096
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	30.252747252747213	32.74832213019031	s0076
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-30.747252747252787	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-30.747252747252787	32.74832213019031	s0209
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	5.252747252747213	32.74832213019031	s0180
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-25.747252747252787	32.74832213019031	s0184
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	41.25274725274721	32.74832213019031	s0183
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-36.74725274725279	32.74832213019031	s0182
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-27.747252747252787	32.74832213019031	s0073
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-41.74725274725279	32.74832213019031	s0178
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	16.252747252747213	32.74832213019031	s0207
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	33.25274725274721	32.74832213019031	s0100
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	32.25274725274721	32.74832213019031	s0070
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	57.25274725274721	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-22.747252747252787	32.74832213019031	s0046
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-27.747252747252787	32.74832213019031	s0162
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	32.25274725274721	32.74832213019031	s0082
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	44.25274725274721	32.74832213019031	s0084
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	30.252747252747213	32.74832213019031	s0079
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	24.252747252747213	32.74832213019031	s0083
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-22.747252747252787	32.74832213019031	s0080
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-25.747252747252787	32.74832213019031	s0078
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	60.25274725274721	32.74832213019031	s0196
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	35.25274725274721	32.74832213019031	s0210
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-27.747252747252787	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	49.25274725274721	32.74832213019031	s0214
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-27.747252747252787	32.74832213019031	s0053
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	46.25274725274721	32.74832213019031	s0095
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-38.74725274725279	32.74832213019031	s0001
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-36.74725274725279	32.74832213019031	s0061
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-33.74725274725279	32.74832213019031	s0054
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-33.74725274725279	32.74832213019031	s0055
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-33.74725274725279	32.74832213019031	s0052
